3.15	0.04358003267928384
3.25	0.054239761101250956
3.35	0.06433123679996822
3.45	0.08120358064761088
3.55	0.10091465067995005
3.65	0.12526189991537368
3.75	0.1500450372852167
3.85	0.17970456612694446
3.95	0.21362407140135814
4.05	0.2481400958642945
4.15	0.28360801291981924
4.25	0.3212026235673378
4.35	0.359118709447406
4.45	0.39866575869898496
4.55	0.4352908246771476
4.65	0.47241547309942483
4.75	0.5113608518163301
4.85	0.5491136876662955
4.95	0.5852170391512145
5.050000000000001	0.6216472634772057
5.15	0.6561147081047943
5.25	0.6882931002843952
5.35	0.7187988164409072
5.45	0.7508562357840424
5.550000000000001	0.7810096323653304
5.65	0.8090474150694087
5.75	0.8371389336855699
5.85	0.8590957639745641
5.95	0.8831153356570679
6.050000000000001	0.9060578901304736
6.15	0.9308764714630614
6.25	0.9508138686867013
6.35	0.9702235228105599
6.45	0.9882844731113605
6.550000000000001	1.0039886323910787
6.65	1.019459494300124
6.75	1.03480926974615
6.85	1.0452955917460804
6.95	1.0552470952378012
7.05	1.0678561418171224
7.15	1.0780171602701594
7.25	1.080422940283075
7.3500000000000005	1.086414422646795
7.45	1.09083045963878
7.55	1.0976322774736575
7.65	1.0955163847968243
7.75	1.096219734964409
7.8500000000000005	1.0952042003205693
7.95	1.092656405084033
8.05	1.08790325321943
8.15	1.0843701234037717
8.25	1.079657526804414
8.350000000000001	1.072358840809473
8.45	1.06556869478355
8.55	1.0562074653734173
8.65	1.0481026500378914
8.75	1.0384048739969853
8.850000000000001	1.028933639349816
8.95	1.0183175545468797
9.05	1.0057832126623678
9.15	0.9933761879497646
9.25	0.9829566205352368
9.350000000000001	0.9708024218317322
9.45	0.9575348693762674
9.55	0.9451080650900864
9.65	0.9322690867451495
9.75	0.9218259176099376
9.850000000000001	0.9074098728797185
9.95	0.896749499601494
10.05	0.882898204607342
10.15	0.8694922010127452
10.25	0.8567499489635765
10.350000000000001	0.8429418046548396
10.45	0.8276630781405602
10.55	0.8124085009959606
10.65	0.7980980128450281
10.75	0.7829673544495499
10.850000000000001	0.7665711075840195
10.95	0.7496290941425414
11.05	0.7330739166424823
11.15	0.7157539186202311
11.25	0.6953105628934547
11.35	0.6776089290845783
11.450000000000001	0.6604640758990289
11.55	0.6377930168562542
11.65	0.6203378202800975
11.75	0.6006050787913837
11.85	0.58109885594537
11.950000000000001	0.5637787644660133
12.05	0.5413086267959619
12.15	0.5224132810998656
12.25	0.5080685217042618
12.35	0.48799703895715374
12.450000000000001	0.46971575179651814
12.55	0.4529396786626385
12.65	0.4350019323074451
12.75	0.4178421918989395
12.850000000000001	0.4000341564135653
12.950000000000001	0.3824352602894426
13.05	0.3662041693203892
13.15	0.3506383624130103
13.25	0.33565022673192196
13.350000000000001	0.3198965229452963
13.450000000000001	0.3065782721192597
13.55	0.29351834230562884
13.65	0.2813665152284413
13.75	0.26544762591689197
13.850000000000001	0.2532739400653731
13.950000000000001	0.24329275275960222
14.05	0.23177553076660637
14.15	0.2189755141200412
14.25	0.20757569155247396
14.350000000000001	0.19723388441124748
14.450000000000001	0.1875079037674738
14.55	0.1787480155414875
14.65	0.16975189800665513
14.75	0.16060435057907793
14.850000000000001	0.1523914574352345
14.950000000000001	0.14266925222823598
15.05	0.13789938006018226
15.15	0.12969259922845866
15.25	0.12299818506016193
15.350000000000001	0.11423241516958303
15.450000000000001	0.10857709288938557
15.55	0.10227421273975548
15.65	0.09608808237998728
15.75	0.09087130160894305
15.850000000000001	0.08548406366903856
15.950000000000001	0.0804668973039922
16.05	0.07566746100448855
16.15	0.07074933024386915
16.25	0.06674505351282156
16.35	0.06198120667024361
16.450000000000003	0.058945657891773244
16.55	0.0548422152038324
16.65	0.05076004035442543
16.75	0.04791460262497933
16.85	0.04574601178890909
16.950000000000003	0.04226774222840463
17.05	0.038798835426353206
17.15	0.036353857494076776
17.25	0.03468482534157328
17.35	0.03250029277022168
17.450000000000003	0.03029650454483762
17.55	0.02780479252055758
17.65	0.02516560952837922
17.75	0.024301083990133962
17.85	0.02266258230665889
17.950000000000003	0.020502568661006342
18.05	0.01917838501509323
18.15	0.017892499067228583
18.25	0.017188708579187244
18.35	0.016134391461959986
18.450000000000003	0.014668523166227847
18.55	0.013917218999445794
18.65	0.012668899185712013
18.75	0.011879472934144538
18.85	0.010934360699182508
18.950000000000003	0.010609238765800768
19.05	0.009582441449411698
19.150000000000002	0.009169456031346538
19.25	0.00821359599607741
19.35	0.007756281364656747
19.45	0.007286818200181497
19.55	0.0066406229396439535
19.650000000000002	0.0064475219133961455
19.75	0.005869802528060336
19.85	0.005430786716086816
19.95	0.00503610616564426
20.05	0.004888349997172117
20.150000000000002	0.004332571315897521
20.25	0.004216556074318248
20.35	0.003973007837373322
20.45	0.003757137864818359
20.55	0.003420589022752683
20.650000000000002	0.0033122987103456287
20.75	0.0031048974191329264
20.85	0.003090558536109174
20.95	0.0028626726934296324
21.05	0.0024721599397669234
21.150000000000002	0.002535433408426079
21.25	0.0023807826639690257
21.35	0.00214265833285825
21.45	0.0021444958488951037
21.55	0.0019941510981019055
21.650000000000002	0.001935869799290491
21.75	0.0017514913211124233
21.85	0.0017548459379987966
21.95	0.0017556017770003225
22.05	0.0014607804358466026
22.150000000000002	0.001481942220193416
22.25	0.0014070491423552936
22.35	0.001471839448939814
22.450000000000003	0.001261444115200412
22.55	0.0012657678290288387
22.650000000000002	0.0012423127723461473
22.75	0.000972190407115464
22.85	0.0011429558141465167
22.950000000000003	0.0010965098401742555
23.05	0.000842707465288885
23.150000000000002	0.0008703663654738396
23.25	0.0010118442092067062
23.35	0.0009371722723250041
23.450000000000003	0.0008163759470185182
23.55	0.0008907414610149387
23.650000000000002	0.0007664093211367378
23.75	0.0007927841223454757
23.85	0.0007344972586057595
23.950000000000003	0.0006268648009119657
24.05	0.000767805091518266
24.150000000000002	0.0006072166408463874
24.25	0.0005036877857063223
24.35	0.0006017990097216563
24.450000000000003	0.0005546151057346395
24.55	0.0005327579614269867
24.650000000000002	0.0006195399722146245
24.75	0.0005731412575269228
24.85	0.0005704242945013396
24.950000000000003	0.00044306283804826634
25.05	0.0004412999322759979
